,timestamp,full_time,temp,hum,light,soil,status,vpd,slopeh,eta,health,h_soil,h_temp,h_light,reasons,smart_msg,mood_state
189,01:06:06,2025-12-02 01:06:06.688382,19.58,59.77,18.0,0.49,OK,0.917,-0.001,202.80547574784518,85,100,64.63999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
190,01:11:06,2025-12-02 01:11:06.558042,19.54,59.72,16.0,0.49,OK,0.915,-0.001,202.87404902789518,82,100,64.32,100,Too Cold,Plantie is sleeping 💤,Sleepy
191,01:16:06,2025-12-02 01:16:06.654169,19.44,59.67,19.0,0.49,OK,0.911,-0.001,203.0113347995263,84,100,63.52000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
192,01:21:06,2025-12-02 01:21:06.536664,19.34,59.54,18.0,0.49,OK,0.908,-0.001,203.1144211238998,84,100,62.72,100,Too Cold,Plantie is sleeping 💤,Sleepy
193,01:26:06,2025-12-02 01:26:06.520801,19.37,59.72,17.0,0.49,OK,0.906,-0.001,203.1832035218422,84,100,62.96000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
194,01:31:06,2025-12-02 01:31:06.639769,19.27,59.81,19.0,0.49,OK,0.898,-0.001,203.4587995930824,84,100,62.16,100,Too Cold,Plantie is sleeping 💤,Sleepy
195,01:36:06,2025-12-02 01:36:06.498488,19.28,59.78,19.0,0.49,OK,0.899,-0.001,203.42430920495,82,100,62.24000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
196,01:41:06,2025-12-02 01:41:06.606588,19.32,59.37,17.0,0.49,OK,0.911,-0.001,203.0113347995263,84,100,62.56,100,Too Cold,Plantie is sleeping 💤,Sleepy
197,01:46:06,2025-12-02 01:46:06.485584,19.3,59.17,20.0,0.49,OK,0.914,-0.001,202.90835306053432,84,100,62.400000000000006,100,Too Cold,Plantie is sleeping 💤,Sleepy
198,01:51:06,2025-12-02 01:51:06.584959,19.26,59.39,18.0,0.49,OK,0.907,-0.001,203.1488065007618,81,100,62.08000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
199,01:56:06,2025-12-02 01:56:06.474374,19.24,59.62,18.0,0.49,OK,0.901,-0.001,203.35536349771223,85,100,61.91999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
200,02:01:06,2025-12-02 02:01:06.587581,19.2,59.38,19.0,0.49,OK,0.904,-0.001,203.2520325203252,83,100,61.599999999999994,100,Too Cold,Plantie is sleeping 💤,Sleepy
201,02:06:06,2025-12-02 02:06:06.455980,19.24,59.43,18.0,0.49,OK,0.905,-0.001,203.2176121930567,83,100,61.91999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
202,02:11:06,2025-12-02 02:11:06.556058,19.2,59.1,18.0,0.49,OK,0.91,-0.001,203.04568527918784,83,100,61.599999999999994,100,Too Cold,Plantie is sleeping 💤,Sleepy
203,02:16:06,2025-12-02 02:16:06.443098,19.06,59.33,18.0,0.49,OK,0.897,-0.001,203.49330167881973,83,100,60.47999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
204,02:21:06,2025-12-02 02:21:06.539905,19.14,59.49,21.0,0.49,OK,0.898,-0.001,203.4587995930824,85,100,61.120000000000005,100,Too Cold,Plantie is sleeping 💤,Sleepy
205,02:26:06,2025-12-02 02:26:06.433522,19.0,59.41,19.0,0.49,OK,0.892,-0.001,203.66598778004075,82,100,60.0,100,Too Cold,Plantie is sleeping 💤,Sleepy
206,02:31:06,2025-12-02 02:31:06.516997,19.07,59.44,18.0,0.5,OK,0.895,-0.001,212.04410517387615,82,100,60.56,100,Too Cold,Plantie is sleeping 💤,Sleepy
207,02:36:06,2025-12-02 02:36:06.404470,19.03,59.18,19.0,0.5,OK,0.899,-0.001,211.9003220884896,82,100,60.24000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
208,02:41:06,2025-12-02 02:41:06.511373,19.04,59.21,18.0,0.5,OK,0.899,-0.001,211.9003220884896,81,100,60.31999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
209,02:46:06,2025-12-02 02:46:06.454277,19.03,59.32,19.0,0.5,OK,0.896,-0.001,212.00814111261872,82,100,60.24000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
210,02:51:06,2025-12-02 02:51:06.387838,18.88,59.26,17.0,0.5,OK,0.889,-0.001,212.2601460349805,84,100,59.03999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
211,02:56:06,2025-12-02 02:56:06.516602,18.85,59.38,19.0,0.5,OK,0.884,-0.001,212.4405166553365,82,100,58.80000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
212,03:01:06,2025-12-02 03:01:06.369255,19.0,58.94,19.0,0.5,OK,0.902,-0.001,211.7926126736699,82,100,60.0,100,Too Cold,Plantie is sleeping 💤,Sleepy
213,03:06:06,2025-12-02 03:06:06.495812,18.85,59.0,17.0,0.5,OK,0.893,-0.001,212.1160699134566,82,100,58.80000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
214,03:11:06,2025-12-02 03:11:06.369279,18.7,59.28,19.0,0.5,OK,0.878,-0.001,212.65736645117389,81,100,57.599999999999994,100,Too Cold,Plantie is sleeping 💤,Sleepy
215,03:16:06,2025-12-02 03:16:06.482453,18.89,59.1,19.0,0.5,OK,0.893,-0.001,212.1160699134566,81,100,59.120000000000005,100,Too Cold,Plantie is sleeping 💤,Sleepy
216,03:21:06,2025-12-02 03:21:06.344920,18.89,59.14,18.0,0.5,OK,0.892,-0.001,212.15207060420911,81,100,59.120000000000005,100,Too Cold,Plantie is sleeping 💤,Sleepy
217,03:26:06,2025-12-02 03:26:06.444076,18.69,59.34,19.0,0.5,OK,0.876,-0.001,212.7297481279782,82,100,57.52000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
218,03:31:06,2025-12-02 03:31:06.321008,18.77,58.7,19.0,0.5,OK,0.895,-0.001,212.04410517387615,81,100,58.16,100,Too Cold,Plantie is sleeping 💤,Sleepy
219,03:36:06,2025-12-02 03:36:06.441469,18.83,58.62,17.0,0.5,OK,0.9,-0.001,211.86440677966104,81,100,58.639999999999986,100,Too Cold,Plantie is sleeping 💤,Sleepy
220,03:41:06,2025-12-02 03:41:06.316940,18.88,58.48,19.0,0.5,OK,0.906,-0.001,211.64917033525228,80,100,59.03999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
221,03:46:06,2025-12-02 03:46:06.424323,18.85,58.84,19.0,0.5,OK,0.896,-0.001,212.00814111261872,83,100,58.80000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
222,03:51:06,2025-12-02 03:51:06.290374,18.83,58.82,18.0,0.5,OK,0.895,-0.001,212.04410517387615,81,100,58.639999999999986,100,Too Cold,Plantie is sleeping 💤,Sleepy
223,03:56:06,2025-12-02 03:56:06.287037,18.83,58.65,20.0,0.5,OK,0.899,-0.001,211.9003220884896,81,100,58.639999999999986,100,Too Cold,Plantie is sleeping 💤,Sleepy
224,04:01:06,2025-12-02 04:01:06.276631,18.65,59.1,18.0,0.5,OK,0.879,-0.001,212.62119408062597,83,100,57.19999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
225,04:06:06,2025-12-02 04:06:06.275914,18.76,58.85,18.0,0.5,OK,0.891,-0.001,212.1880835172297,83,100,58.08000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
226,04:11:06,2025-12-02 04:11:06.260074,18.68,59.07,19.0,0.5,OK,0.882,-0.001,212.5127507650459,82,100,57.44,100,Too Cold,Plantie is sleeping 💤,Sleepy
227,04:16:06,2025-12-02 04:16:06.474338,18.77,58.72,18.0,0.5,OK,0.894,-0.001,212.08008143875125,81,100,58.16,100,Too Cold,Plantie is sleeping 💤,Sleepy
228,04:21:06,2025-12-02 04:21:06.246034,18.8,58.65,18.0,0.49,OK,0.897,-0.001,203.49330167881973,80,100,58.400000000000006,100,Too Cold,Plantie is sleeping 💤,Sleepy
229,04:26:06,2025-12-02 04:26:06.236957,18.75,58.59,19.0,0.49,OK,0.896,-0.001,203.52781546811397,84,100,58.0,100,Too Cold,Plantie is sleeping 💤,Sleepy
230,04:31:06,2025-12-02 04:31:06.229620,18.72,58.53,13.0,0.49,OK,0.895,-0.001,203.5623409669211,82,100,57.75999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
231,04:36:06,2025-12-02 04:36:06.224653,18.77,58.68,13.0,0.49,OK,0.895,-0.001,203.5623409669211,82,100,58.16,100,Too Cold,Plantie is sleeping 💤,Sleepy
232,04:41:06,2025-12-02 04:41:06.221284,18.73,58.76,13.0,0.49,OK,0.891,-0.001,203.7005601765405,83,100,57.84,100,Too Cold,Plantie is sleeping 💤,Sleepy
233,04:46:06,2025-12-02 04:46:06.208143,18.7,58.66,13.0,0.49,OK,0.892,-0.001,203.66598778004075,81,100,57.599999999999994,100,Too Cold,Plantie is sleeping 💤,Sleepy
234,04:51:06,2025-12-02 04:51:06.196107,18.69,58.69,14.0,0.49,OK,0.89,-0.001,203.73514431239389,83,100,57.52000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
235,04:56:06,2025-12-02 04:56:06.237506,18.62,58.75,13.0,0.49,OK,0.885,-0.001,203.90824129141885,81,100,56.96000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
236,05:01:06,2025-12-02 05:01:06.199721,18.49,58.84,14.0,0.49,OK,0.876,-0.001,204.22055820285908,81,100,55.91999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
237,05:06:06,2025-12-02 05:06:06.175975,18.66,58.55,13.0,0.49,OK,0.892,-0.001,203.66598778004075,84,100,57.28,100,Too Cold,Plantie is sleeping 💤,Sleepy
238,05:11:06,2025-12-02 05:11:06.170092,18.63,58.63,13.0,0.49,OK,0.888,-0.001,203.80434782608697,80,100,57.03999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
239,05:16:06,2025-12-02 05:16:06.175617,18.61,58.54,17.0,0.49,OK,0.889,-0.001,203.76974019358127,83,100,56.879999999999995,100,Too Cold,Plantie is sleeping 💤,Sleepy
240,05:21:06,2025-12-02 05:21:06.159275,18.49,58.55,13.0,0.48,OK,0.882,-0.001,195.51173070384218,80,100,55.91999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
241,05:26:06,2025-12-02 05:26:06.156759,18.52,58.56,13.0,0.48,OK,0.884,-0.001,195.44527532290954,81,100,56.16,100,Too Cold,Plantie is sleeping 💤,Sleepy
242,05:31:06,2025-12-02 05:31:06.155276,18.47,58.53,17.0,0.48,OK,0.882,-0.001,195.51173070384218,80,100,55.75999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
243,05:36:06,2025-12-02 05:36:06.136121,18.47,58.38,13.0,0.48,OK,0.885,-0.001,195.41206457094304,80,100,55.75999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
244,05:41:06,2025-12-02 05:41:06.127734,18.55,58.12,14.0,0.48,OK,0.895,-0.001,195.08057675996605,81,100,56.400000000000006,100,Too Cold,Plantie is sleeping 💤,Sleepy
245,05:46:06,2025-12-02 05:46:06.135132,18.47,58.3,10.0,0.49,OK,0.886,-0.001,203.8735983690112,81,100,55.75999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
246,05:51:06,2025-12-02 05:51:06.127195,18.58,58.33,13.0,0.49,OK,0.892,-0.001,203.66598778004075,81,100,56.639999999999986,100,Too Cold,Plantie is sleeping 💤,Sleepy
247,05:56:06,2025-12-02 05:56:06.114790,18.58,58.31,16.0,0.49,OK,0.892,-0.001,203.66598778004075,82,100,56.639999999999986,100,Too Cold,Plantie is sleeping 💤,Sleepy
248,06:01:06,2025-12-02 06:01:06.099897,18.45,58.33,13.0,0.49,OK,0.885,-0.001,203.90824129141885,80,100,55.599999999999994,100,Too Cold,Plantie is sleeping 💤,Sleepy
249,06:06:06,2025-12-02 06:06:06.093830,18.47,58.39,17.0,0.48,OK,0.885,-0.001,195.41206457094304,80,100,55.75999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
250,06:11:06,2025-12-02 06:11:06.091430,18.48,58.3,13.0,0.49,OK,0.887,-0.001,203.83896721589943,81,100,55.84,100,Too Cold,Plantie is sleeping 💤,Sleepy
251,06:16:06,2025-12-02 06:16:06.078105,18.55,58.09,17.0,0.48,OK,0.895,-0.001,195.08057675996605,81,100,56.400000000000006,100,Too Cold,Plantie is sleeping 💤,Sleepy
252,06:21:06,2025-12-02 06:21:06.071063,18.44,58.0,11.0,0.48,OK,0.891,-0.001,195.21303683585128,80,100,55.52000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
253,06:26:06,2025-12-02 06:26:06.210703,18.48,57.96,16.0,0.48,OK,0.894,-0.001,195.11367492365113,81,100,55.84,100,Too Cold,Plantie is sleeping 💤,Sleepy
254,06:31:06,2025-12-02 06:31:06.090847,18.47,57.89,17.0,0.48,OK,0.895,-0.001,195.08057675996605,80,100,55.75999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
255,06:36:06,2025-12-02 06:36:06.179085,18.38,57.99,17.0,0.48,OK,0.888,-0.001,195.31249999999997,82,100,55.03999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
256,06:41:06,2025-12-02 06:41:06.216540,18.35,58.08,13.0,0.48,OK,0.884,-0.001,195.44527532290954,79,100,54.80000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
257,06:46:06,2025-12-02 06:46:06.150891,18.32,57.91,12.0,0.48,OK,0.886,-0.001,195.37886510363572,79,100,54.56,100,Too Cold,Plantie is sleeping 💤,Sleepy
258,06:51:06,2025-12-02 06:51:06.190789,18.37,57.78,17.0,0.48,OK,0.892,-0.001,195.17990495587236,79,100,54.96000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
259,06:56:06,2025-12-02 06:56:06.125382,18.44,57.84,14.0,0.48,OK,0.895,-0.001,195.08057675996605,83,100,55.52000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
260,07:01:06,2025-12-02 07:01:06.165167,18.35,57.67,13.0,0.48,OK,0.893,-0.001,195.14678432038008,80,100,54.80000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
261,07:06:06,2025-12-02 07:06:06.124560,18.34,57.73,11.0,0.48,OK,0.891,-0.001,195.21303683585128,80,100,54.72,100,Too Cold,Plantie is sleeping 💤,Sleepy
262,07:11:06,2025-12-02 07:11:06.137242,18.3,57.72,17.0,0.48,OK,0.889,-0.001,195.27933435218202,80,100,54.400000000000006,100,Too Cold,Plantie is sleeping 💤,Sleepy
263,07:16:06,2025-12-02 07:16:06.089187,18.35,57.53,12.0,0.48,OK,0.896,-0.001,195.0474898236092,82,100,54.80000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
264,07:21:06,2025-12-02 07:21:06.125602,18.22,57.53,21.0,0.48,OK,0.889,-0.001,195.27933435218202,82,100,53.75999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
265,07:26:06,2025-12-02 07:26:06.035579,18.22,57.62,23.0,0.48,OK,0.887,-0.001,195.34567691523694,79,100,53.75999999999999,100,Too Cold,Plantie is sleeping 💤,Sleepy
266,07:31:06,2025-12-02 07:31:06.190744,18.28,57.25,29.0,0.48,OK,0.898,-0.001,194.98134961003728,79,100,54.24000000000001,100,Too Cold,Plantie is sleeping 💤,Sleepy
267,07:36:06,2025-12-02 07:36:06.021544,18.34,57.15,43.0,0.48,OK,0.904,-0.001,194.78319783197827,81,100,54.72,100,Too Cold,Plantie is sleeping 💤,Sleepy
268,07:41:06,2025-12-02 07:41:06.153625,18.32,56.91,69.0,0.48,OK,0.907,-0.001,194.68427289656339,83,100,54.56,100,Too Cold,Plantie is sleeping 💤,Sleepy
269,07:46:05,2025-12-02 07:46:05.988793,18.32,56.98,91.0,0.48,OK,0.906,-0.001,194.71723670843207,75,100,54.56,70,"Too Cold, Night Light",Plantie is sleeping 💤,Sleepy
270,07:51:06,2025-12-02 07:51:06.127031,18.24,56.93,125.0,0.48,OK,0.902,-0.001,194.8492036597763,77,100,53.91999999999999,70,"Too Cold, Night Light",Plantie is growing 🌱,Happy
271,07:56:05,2025-12-02 07:56:05.962665,18.22,56.89,156.0,0.48,OK,0.902,-0.001,194.8492036597763,74,100,53.75999999999999,70,"Too Cold, Night Light",Plantie is growing 🌱,Happy
272,08:01:06,2025-12-02 08:01:06.145693,18.2,56.56,209.0,0.48,OK,0.908,-0.001,194.65132024373727,80,100,53.599999999999994,100,Too Cold,Plantie is growing 🌱,Happy
273,08:06:05,2025-12-02 08:06:05.947751,18.22,56.57,239.0,0.48,OK,0.909,-0.001,194.61837874428835,81,100,53.75999999999999,100,Too Cold,Plantie is growing 🌱,Happy
274,08:11:06,2025-12-02 08:11:06.085062,18.17,56.36,317.0,0.48,OK,0.91,-0.001,194.58544839255498,81,100,53.360000000000014,100,Too Cold,Plantie is growing 🌱,Happy
275,08:16:05,2025-12-02 08:16:05.932884,18.13,56.54,351.0,0.48,OK,0.904,-0.001,194.78319783197827,82,100,53.03999999999999,100,Too Cold,Plantie is growing 🌱,Happy
276,08:21:06,2025-12-02 08:21:06.053781,18.24,56.03,391.0,0.48,OK,0.921,-0.001,194.22394865732136,80,100,53.91999999999999,100,Too Cold,Plantie is growing 🌱,Happy
277,08:26:06,2025-12-02 08:26:06.081091,18.22,56.24,443.0,0.48,OK,0.916,-0.001,194.38810006761324,81,100,53.75999999999999,100,Too Cold,Plantie is growing 🌱,Happy
278,08:31:06,2025-12-02 08:31:06.011988,18.2,55.9,551.0,0.48,OK,0.922,-0.001,194.1911516379601,79,100,53.599999999999994,100,Too Cold,Plantie is growing 🌱,Happy
279,08:36:06,2025-12-02 08:36:06.050655,18.1,55.78,471.0,0.48,OK,0.918,-0.001,194.32240621831698,80,100,52.80000000000001,100,Too Cold,Plantie is growing 🌱,Happy
280,08:41:05,2025-12-02 08:41:05.988048,18.15,55.74,741.0,0.47,OK,0.922,-0.001,185.7480580884836,80,100,53.19999999999999,100,Too Cold,Plantie is growing 🌱,Happy
281,08:46:06,2025-12-02 08:46:06.022863,18.11,55.76,941.0,0.47,OK,0.919,-0.001,185.8422030748437,80,100,52.879999999999995,100,Too Cold,Plantie is growing 🌱,Happy
282,08:51:05,2025-12-02 08:51:05.954212,18.15,55.52,1035.0,0.47,OK,0.927,-0.001,185.5913615657162,79,100,53.19999999999999,100,Too Cold,Plantie is growing 🌱,Happy
283,08:56:05,2025-12-02 08:56:05.989756,18.14,55.56,995.0,0.47,OK,0.925,-0.001,185.65400843881852,82,100,53.120000000000005,100,Too Cold,Plantie is growing 🌱,Happy
284,09:01:05,2025-12-02 09:01:05.928749,18.18,55.57,1097.0,0.47,OK,0.927,-0.001,185.5913615657162,80,100,53.44,100,Too Cold,Plantie is growing 🌱,Happy
285,09:06:05,2025-12-02 09:06:05.979674,18.21,55.31,1303.0,0.47,OK,0.935,-0.001,185.34119629317604,79,100,53.68000000000001,100,Too Cold,Plantie is growing 🌱,Happy
286,09:11:05,2025-12-02 09:11:05.896531,18.17,55.46,1302.0,0.47,OK,0.929,-0.001,185.52875695732837,81,100,53.360000000000014,100,Too Cold,Plantie is growing 🌱,Happy
287,09:16:05,2025-12-02 09:16:05.937165,18.15,55.36,1253.0,0.47,OK,0.93,-0.001,185.49747048903876,81,100,53.19999999999999,100,Too Cold,Plantie is growing 🌱,Happy
288,09:21:05,2025-12-02 09:21:05.847945,18.3,55.19,1255.0,0.47,OK,0.942,-0.001,185.1228542578256,82,100,54.400000000000006,100,Too Cold,Plantie is growing 🌱,Happy
289,09:26:05,2025-12-02 09:26:05.904288,18.24,54.98,1379.0,0.47,OK,0.943,-0.001,185.09170452633347,81,100,53.91999999999999,100,Too Cold,Plantie is growing 🌱,Happy
290,09:31:05,2025-12-02 09:31:05.814223,18.21,55.05,1444.0,0.47,OK,0.94,-0.001,185.18518518518516,82,100,53.68000000000001,100,Too Cold,Plantie is growing 🌱,Happy
291,09:36:05,2025-12-02 09:36:05.988345,18.25,54.95,1451.0,0.47,OK,0.945,-0.001,185.02943650126153,79,100,54.0,100,Too Cold,Plantie is growing 🌱,Happy
292,09:41:05,2025-12-02 09:41:05.803598,18.24,54.83,1467.0,0.47,OK,0.946,-0.001,184.99831819710727,82,100,53.91999999999999,100,Too Cold,Plantie is growing 🌱,Happy
293,09:46:05,2025-12-02 09:46:05.950970,18.35,54.78,1407.0,0.47,OK,0.954,-0.001,184.74974806852532,80,100,54.80000000000001,100,Too Cold,Plantie is growing 🌱,Happy
294,09:51:05,2025-12-02 09:51:05.792127,18.28,54.54,1427.0,0.47,OK,0.955,-0.001,184.71872376154488,81,100,54.24000000000001,100,Too Cold,Plantie is growing 🌱,Happy
